"area","diam.max","species","sample","dataset","datasetAB","area_log"
92716.9956,370.3446,"dutertrei",20,"buckley","B",11.4373070745551
118510.5456,425.5045,"dutertrei",20,"buckley","B",11.6827572280028
168094.0692,521.75357,"dutertrei",20,"buckley","B",12.0322790373942
170836.506,513.06334,"dutertrei",20,"buckley","B",12.0484622728615
135264.7044,460.15224,"dutertrei",20,"buckley","B",11.814988910947
269823.8304,657.06983,"dutertrei",20,"buckley","B",12.5055245450228
96065.1648,381.50864,"dutertrei",20,"buckley","B",11.4727820401695
129353.8212,437.93933,"dutertrei",20,"buckley","B",11.7703067287318
132508.9548,463.80479,"dutertrei",20,"buckley","B",11.794405505521
245774.2572,643.57426,"dutertrei",20,"buckley","B",12.4121687399541
126351.7848,431.9709,"dutertrei",20,"buckley","B",11.7468252385575
238698.504,594.4647,"dutertrei",20,"buckley","B",12.3829565450262
224766.6588,575.80837,"dutertrei",20,"buckley","B",12.3228180710553
229559.2668,583.08571,"dutertrei",20,"buckley","B",12.343916518281
84596.1876,357.61629,"dutertrei",20,"buckley","B",11.3456444807491
155433.5964,495.91063,"dutertrei",20,"buckley","B",11.9539738865995
108785.5452,400.79783,"dutertrei",20,"buckley","B",11.5971337479601
196876.3428,533.51131,"dutertrei",20,"buckley","B",12.1903311091102
136369.6668,450.26729,"dutertrei",27,"buckley","B",11.8231246154963
207140.5116,575.38049,"dutertrei",27,"buckley","B",12.241152641967
98607.9096,383.79614,"dutertrei",27,"buckley","B",11.4989067564403
142154.0784,572.66702,"dutertrei",27,"buckley","B",11.8646668074871
186718.6764,548.81882,"dutertrei",27,"buckley","B",12.1373583588063
153696.276,486.60195,"dutertrei",27,"buckley","B",11.9427337002156
137967.2028,451.52948,"dutertrei",27,"buckley","B",11.834771275024
304270.7004,687.0991,"dutertrei",31,"buckley","B",12.6256730460045
228281.238,614.2351,"dutertrei",31,"buckley","B",12.3383336478005
124760.9052,440.39474,"dutertrei",31,"buckley","B",11.734154426226
294405.9156,671.79653,"dutertrei",31,"buckley","B",12.592714759385
220573.1268,606.00899,"dutertrei",31,"buckley","B",12.3039845597047
279455.6412,679.83367,"dutertrei",31,"buckley","B",12.5405988512896
232547.9904,618.59771,"dutertrei",31,"buckley","B",12.3568518930324
123143.4,439.88054,"dutertrei",31,"buckley","B",11.7211048089335
184721.7564,548.03597,"dutertrei",31,"buckley","B",12.1266059524284
169651.6668,512.71293,"dutertrei",31,"buckley","B",12.0415025950978
219707.7948,584.04385,"dutertrei",31,"buckley","B",12.3000537370333
209743.164,560.1631,"dutertrei",31,"buckley","B",12.2536390326184
98468.1252,407.71347,"dutertrei",31,"buckley","B",11.4974881727593
145835.0676,490.91238,"dutertrei",31,"buckley","B",11.8902315881553
180168.7788,525.8202,"dutertrei",31,"buckley","B",12.1016493505438
82785.6468,357.86748,"dutertrei",31,"buckley","B",11.3240099775208
126697.9176,465.11611,"dutertrei",31,"buckley","B",11.7495609304993
245674.4112,621.37306,"dutertrei",44,"buckley","B",12.4117624065655
188462.6532,564.19474,"dutertrei",44,"buckley","B",12.1466551399807
201103.1568,551.14259,"dutertrei",44,"buckley","B",12.2115732733004
174650.6232,523.13596,"dutertrei",44,"buckley","B",12.070542818508
231416.4024,602.55567,"dutertrei",44,"buckley","B",12.3519739745485
180628.0704,520.99393,"dutertrei",44,"buckley","B",12.1041953364587
237367.224,611.24224,"dutertrei",44,"buckley","B",12.3773636892842
164978.874,519.81718,"dutertrei",44,"buckley","B",12.0135727083217
313842.6036,684.67289,"dutertrei",44,"buckley","B",12.656646876796
246805.9992,608.67225,"dutertrei",44,"buckley","B",12.4163578786596
219255.1596,583.70184,"dutertrei",44,"buckley","B",12.2979914429108
153130.482,476.63711,"dutertrei",44,"buckley","B",11.9390456604566
210668.4036,586.69903,"dutertrei",44,"buckley","B",12.2580406293636
43519.5432,264.64815,"dutertrei",44,"buckley","B",10.6809653851512
85142.0124,378.97908,"dutertrei",44,"buckley","B",11.3520758754664
75350.448,348.48151,"dutertrei",44,"buckley","B",11.2299051496242
66910.1328,328.02547,"dutertrei",44,"buckley","B",11.1111056965305
70244.9892,337.28012,"dutertrei",44,"buckley","B",11.1597442565381
62703.288,319.12838,"dutertrei",44,"buckley","B",11.0461691654375
72568.0728,346.33557,"dutertrei",46,"buckley","B",11.1922803354913
106941.7224,409.23712,"dutertrei",46,"buckley","B",11.5800393146008
231882.3504,611.1061,"dutertrei",46,"buckley","B",12.3539854116797
138226.8024,470.04173,"dutertrei",46,"buckley","B",11.8366511107305
81787.1868,371.39456,"dutertrei",46,"buckley","B",11.3118758697346
68973.6168,315.61531,"dutertrei",46,"buckley","B",11.1414793452418
82845.5544,348.93963,"dutertrei",46,"buckley","B",11.3247333629962
261050.6952,662.59805,"dutertrei",46,"buckley","B",12.4724699019265
70864.0344,336.39084,"dutertrei",46,"buckley","B",11.1685183115998
145948.2264,470.96132,"dutertrei",46,"buckley","B",11.8910072241015
104086.1268,406.92906,"dutertrei",46,"buckley","B",11.5529739777106
217185.0192,566.19686,"dutertrei",46,"buckley","B",12.2885048922875
35245.638,228.2242976,"falconensis",25,"buckley","B",10.4700970559026
27038.2968,202.8871056,"falconensis",25,"buckley","B",10.2050095400074
41116.5828,258.6184587,"falconensis",25,"buckley","B",10.624166793563
39192.8832,248.1364544,"falconensis",25,"buckley","B",10.5762504582758
34912.818,228.2242976,"falconensis",25,"buckley","B",10.4606093186975
15030.1512,154.2184075,"falconensis",25,"buckley","B",9.61781354257666
30732.5988,212.5331278,"falconensis",25,"buckley","B",10.333079220374
44038.7424,263.5643952,"falconensis",25,"buckley","B",10.6928250345706
42760.7136,262.1208897,"falconensis",25,"buckley","B",10.6633750534936
63508.7124,319.3889948,"glutinata",20,"buckley","B",11.0589323786189
56699.2152,316.7941647,"glutinata",20,"buckley","B",10.9455156483502
46914.3072,271.9912307,"glutinata",20,"buckley","B",10.7560779654831
51041.2752,290.7168912,"glutinata",20,"buckley","B",10.8403899020326
38880.0324,249.3006354,"glutinata",20,"buckley","B",10.5682360919074
55254.7764,288.1410717,"glutinata",20,"buckley","B",10.9197100663221
28516.0176,213.0180246,"glutinata",20,"buckley","B",10.2582212294347
47346.9732,270.7033572,"glutinata",20,"buckley","B",10.7652581726006
53457.5484,287.5745357,"glutinata",20,"buckley","B",10.8866431300555
32496.5448,225.4069679,"glutinata",20,"buckley","B",10.38888904882
44072.0244,281.9646105,"glutinata",20,"buckley","B",10.6935804927919
39019.8168,248.6723869,"glutinata",20,"buckley","B",10.5718249191379
37062.8352,239.3706147,"glutinata",20,"buckley","B",10.5203699998813
39033.1296,231.1368997,"glutinata",20,"buckley","B",10.5721660414335
24515.5212,192.2749219,"glutinata",20,"buckley","B",10.1070617143121
49590.18,290.7970179,"glutinata",20,"buckley","B",10.8115481092407
41356.2132,257.0695221,"glutinata",20,"buckley","B",10.6299779479307
47293.722,275.0817246,"glutinata",20,"buckley","B",10.7641328383983
40151.4048,252.6029501,"glutinata",20,"buckley","B",10.6004127075548
37768.4136,241.9429305,"glutinata",20,"buckley","B",10.5392284132358
45642.9348,251.586382,"glutinata",20,"buckley","B",10.7286041051514
48332.1204,257.6385468,"glutinata",20,"buckley","B",10.7858516372473
44611.1928,274.257762,"glutinata",20,"buckley","B",10.7057400661643
51939.8892,288.8908846,"glutinata",20,"buckley","B",10.8578423519838
60293.6712,324.2393893,"glutinata",25,"buckley","B",11.0069824219832
128568.366,439.6989174,"glutinata",25,"buckley","B",11.7642160729674
97509.6036,398.574513,"glutinata",25,"buckley","B",11.4877061505968
92038.0428,384.0042047,"glutinata",25,"buckley","B",11.4299572792557
84023.7372,369.0121608,"glutinata",25,"buckley","B",11.3388546236199
86832.738,381.4999161,"glutinata",25,"buckley","B",11.3717389954379
36676.764,251.6260654,"glutinata",25,"buckley","B",10.509898700014
60420.1428,301.2529794,"glutinata",25,"buckley","B",11.0090778183937
55507.7196,288.6834391,"glutinata",25,"buckley","B",10.924277381954
89848.0872,376.3352532,"glutinata",25,"buckley","B",11.4058756031704
151246.7208,482.46,"glutinata",25,"buckley","B",11.9266676949969
93003.2208,375.9459286,"glutinata",25,"buckley","B",11.4403894037938
157264.1064,503.2521308,"glutinata",25,"buckley","B",11.9656818773755
123203.3076,421.6780919,"glutinata",25,"buckley","B",11.7215911771238
52945.0056,301.86,"glutinata",27,"buckley","B",10.8770090236347
34679.844,236.7984662,"glutinata",27,"buckley","B",10.4539139326145
23217.5232,188.34,"glutinata",27,"buckley","B",10.0526625828959
26545.7232,208.98,"glutinata",27,"buckley","B",10.1866239289488
27184.7376,199.47922,"glutinata",27,"buckley","B",10.2104109771516
45443.2428,274.075672,"glutinata",27,"buckley","B",10.7242194152853
29028.5604,216.7814199,"glutinata",27,"buckley","B",10.2760354657098
48405.3408,266.3404866,"glutinata",27,"buckley","B",10.7873654337244
50848.2396,289.8914452,"glutinata",27,"buckley","B",10.8366007814084
47180.5632,269.0755708,"glutinata",27,"buckley","B",10.761737290152
37548.7524,251.9433079,"glutinata",27,"buckley","B",10.533395431607
51613.7256,290.350316,"glutinata",27,"buckley","B",10.8515429160979
48318.8076,279.308088,"glutinata",27,"buckley","B",10.7855761551519
34347.024,225.06711,"glutinata",27,"buckley","B",10.4442706563427
39658.8312,254.7415231,"glutinata",31,"buckley","B",10.5880689311403
30612.7836,222.5689304,"glutinata",31,"buckley","B",10.329172965407
48065.8644,264.2328133,"glutinata",31,"buckley","B",10.7803275243182
27843.7212,202.2956925,"glutinata",31,"buckley","B",10.2343627693093
37082.8044,248.4983356,"glutinata",31,"buckley","B",10.5209086478879
39019.8168,239.5512981,"glutinata",31,"buckley","B",10.5718249191379
41462.7156,259.8125332,"glutinata",31,"buckley","B",10.6325498831212
41129.8956,266.8897458,"glutinata",31,"buckley","B",10.624490522928
33921.0144,230.0978175,"glutinata",31,"buckley","B",10.4317899951191
43905.6144,270.3465776,"glutinata",31,"buckley","B",10.6897974815465
65485.6632,323.5303541,"glutinata",31,"buckley","B",11.0895865152223
31797.6228,224.8007758,"glutinata",31,"buckley","B",10.367146811257
38607.12,250.4195368,"glutinata",31,"buckley","B",10.5611919944016
42780.6828,249.6074999,"glutinata",31,"buckley","B",10.6638419432383
35392.0788,238.157898,"glutinata",31,"buckley","B",10.4742433113714
32403.3552,221.6398701,"glutinata",31,"buckley","B",10.3860172519745
57937.3056,309.2988535,"glutinata",31,"buckley","B",10.9671167669628
43066.908,259.1327135,"glutinata",31,"buckley","B",10.670510185362
39891.8052,242.5748874,"glutinata",31,"buckley","B",10.5939261983252
32190.3504,226.1145913,"glutinata",31,"buckley","B",10.3794220096017
24448.9572,190.09891,"glutinata",31,"buckley","B",10.1043428436867
42348.0168,262.2224476,"glutinata",31,"buckley","B",10.6536768701761
47753.0136,264.2454087,"glutinata",31,"buckley","B",10.7737974559593
37641.942,236.7422396,"glutinata",31,"buckley","B",10.5358741864173
32875.9596,229.3299291,"glutinata",31,"buckley","B",10.4004969584077
36284.0364,239.3706147,"glutinata",31,"buckley","B",10.4991331549313
46142.1648,272.0279375,"glutinata",31,"buckley","B",10.7394824487025
39159.6012,249.7408016,"glutinata",31,"buckley","B",10.5754009127315
41682.3768,246.9263534,"glutinata",31,"buckley","B",10.6378336997534
33315.282,228.8068749,"glutinata",31,"buckley","B",10.4137714896164
47340.3168,257.0695221,"glutinata",31,"buckley","B",10.7651175750608
78379.11,355.6378163,"glutinata",31,"buckley","B",11.2693127167517
52805.2212,287.5745357,"glutinata",31,"buckley","B",10.8743653511691
40457.5992,258.6827965,"glutinata",31,"buckley","B",10.6080097713438
46814.4612,276.9266769,"glutinata",44,"buckley","B",10.7539474341751
39186.2268,264.7487337,"glutinata",44,"buckley","B",10.5760806068953
60859.4652,306.2819701,"glutinata",44,"buckley","B",11.0163226360315
54835.4232,281.5393599,"glutinata",44,"buckley","B",10.9120916728631
37688.5368,228.0492342,"glutinata",44,"buckley","B",10.5371112635389
32949.18,216.5510055,"glutinata",44,"buckley","B",10.4027216534298
47846.2032,280.5090095,"glutinata",44,"buckley","B",10.7757470457705
43772.4864,254.1005313,"glutinata",44,"buckley","B",10.6867607346031
67815.4032,323.1186067,"glutinata",44,"buckley","B",11.1245446339664
39412.5444,237.5842419,"glutinata",44,"buckley","B",10.5818394303988
46002.3804,264.4216814,"glutinata",44,"buckley","B",10.7364484219584
40204.656,251.0566701,"glutinata",44,"buckley","B",10.6017380887959
54688.9824,291.3572879,"glutinata",44,"buckley","B",10.9094175494754
63841.5324,331.3065589,"glutinata",44,"buckley","B",11.064159235595
60939.342,302.7407663,"glutinata",44,"buckley","B",11.0176342549757
52758.6264,286.4264827,"glutinata",44,"buckley","B",10.8734825716174
28835.5248,218.3875134,"humilis",55,"buckley","B",10.2693634059879
24389.0496,197.8710307,"humilis",55,"buckley","B",10.1018895236611
19509.9084,166.7247024,"humilis",55,"buckley","B",9.87867773857795
21946.1508,181.0601281,"humilis",55,"buckley","B",9.99634704093878
26638.9128,200.0124096,"humilis",55,"buckley","B",10.1901283130107
28489.392,210.2502138,"humilis",55,"buckley","B",10.2572870864429
28316.3256,216.3664974,"humilis",55,"buckley","B",10.2511937936272
26452.5336,196.7070238,"humilis",55,"buckley","B",10.1831072209788
32935.8672,225.06711,"humilis",55,"buckley","B",10.4023175313794
23390.5896,189.7308915,"humilis",55,"buckley","B",10.0600890666141
48225.618,264.24541,"inflata",10,"buckley","B",10.7836456526218
56020.2624,288.51045,"inflata",10,"buckley","B",10.9334687328445
63282.3948,315.53094,"inflata",10,"buckley","B",11.0553624462261
59241.96,289.10969,"inflata",10,"buckley","B",10.9893853535873
86486.6052,349.97774,"inflata",10,"buckley","B",11.3677448277498
98434.8432,375.45871,"inflata",10,"buckley","B",11.4971501179236
35684.9604,230.02548,"inflata",10,"buckley","B",10.4824846016946
83750.8248,364.17319,"inflata",10,"buckley","B",11.335601297997
85315.0788,359.96317,"inflata",10,"buckley","B",11.3541064915969
45949.1292,259.86377,"inflata",10,"buckley","B",10.7352901765705
85987.3752,351.34447,"inflata",10,"buckley","B",11.3619557644595
41515.9668,251.74508,"inflata",10,"buckley","B",10.6338333743932
79976.646,343.0527,"inflata",10,"buckley","B",11.2894899460376
107494.2036,389.58854,"inflata",10,"buckley","B",11.5851922050961
88370.3664,372.60238,"inflata",10,"buckley","B",11.3892919707069
48538.4688,269.13741,"inflata",10,"buckley","B",10.7901119336656
114157.26,409.63543,"inflata",10,"buckley","B",11.6453322504611
96870.5892,381.01106,"inflata",10,"buckley","B",11.4811312347804
83185.0308,362.12026,"inflata",10,"buckley","B",11.3288226923528
72055.53,326.31646,"inflata",10,"buckley","B",11.1851923507377
135670.7448,447.5984,"inflata",10,"buckley","B",11.8179862352557
79790.2668,361.23686,"inflata",10,"buckley","B",11.2871568060742
67169.7324,322.5,"inflata",10,"buckley","B",11.1149780143316
124028.7012,423.0964,"inflata",10,"buckley","B",11.7282682790945
123103.4616,409.23712,"inflata",10,"buckley","B",11.7207804320046
90487.1016,368.51577,"inflata",10,"buckley","B",11.4129625957736
94401.0648,379.2249,"inflata",10,"buckley","B",11.455307631731
105969.888,394.60507,"inflata",10,"buckley","B",11.5709102572654
116813.1636,429.59131,"inflata",10,"buckley","B",11.6683310450807
98980.668,384.66234,"inflata",10,"buckley","B",11.5026798373213
160412.5836,488.02253,"inflata",10,"buckley","B",11.985504422709
183570.1992,531.88063,"inflata",10,"buckley","B",12.1203524302687
193108.8204,526.65504,"inflata",10,"buckley","B",12.1710091452605
115781.4216,433.26336,"inflata",20,"buckley","B",11.6594593960168
90919.7676,389.60563,"inflata",20,"buckley","B",11.4177327218699
122717.3904,435.19484,"inflata",20,"buckley","B",11.7176393517075
147326.1012,473.20323,"inflata",20,"buckley","B",11.9004037843091
97449.696,399.53364,"inflata",20,"buckley","B",11.4870915853824
150348.1068,488.22027,"inflata",20,"buckley","B",11.9207085963853
77460.5268,346.1914,"inflata",20,"buckley","B",11.2575237539751
227069.7732,586.42668,"inflata",20,"buckley","B",12.3330126201599
106202.862,417.52181,"inflata",20,"buckley","B",11.5731063365794
88556.7456,383.54457,"inflata",20,"buckley","B",11.3913988187398
91026.27,368.21761,"inflata",20,"buckley","B",11.4189034251572
103759.9632,390.9445,"inflata",20,"buckley","B",11.5498354643257
133940.0808,446.90635,"inflata",20,"buckley","B",11.805147820719
126731.1996,435.68401,"inflata",20,"buckley","B",11.7498235838247
146021.4468,467.43591,"inflata",20,"buckley","B",11.8915087857927
165997.3032,490.34256,"inflata",25,"buckley","B",12.0197268214236
